customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6670-MKNSK,Female,1,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,93.83,1325.83,Yes
2356-NMAHL,Female,1,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.54,992.09,No
9210-LHHUM,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.9,182.81,Yes
7588-PAMZG,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.58,2305.85,No
1987-ZEHYN,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.55,2730.5,Yes
4741-MOWQO,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.1,813.03,No
2875-RRBDA,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),80.27,1470.88,No
9611-RESOH,Female,0,No,Yes,29,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,54.23,1549.03,No
4808-LZSOI,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),95.41,3236.3,No
6889-IJBSK,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),73.04,1258.37,Yes
5658-VIYGC,Female,0,Yes,No,55,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),71.83,3963.46,No
4155-FUBFC,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.74,3017.31,No
7031-HBQIL,Male,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.5,1454.05,No
3466-KAWMO,Female,1,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),117.02,3636.63,No
6476-UQYWX,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,60.77,743.8,No
6624-FUVKR,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,54.78,2815.06,No
7563-CMWIU,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.71,2681.09,Yes
4259-LBCCL,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.14,92.76,No
7990-IWHKP,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.74,2350.41,Yes
2141-DAXGB,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.03,755.17,No
7583-EGDEX,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,53.24,419.74,Yes
5928-AOTSJ,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),61.07,1244.24,Yes
8611-RCKOK,Male,0,No,Yes,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.71,3935.53,No
2829-EHBPT,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.03,2149.11,No
2054-DQMRE,Male,0,No,No,13,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.25,1086.22,No
8069-XXCKM,Female,1,No,No,9,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,71.0,667.43,Yes
8939-ZNVKJ,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.62,557.43,No
3309-OUJEZ,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,91.42,3613.59,No
3172-EJECW,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,91.55,3916.58,Yes
7789-DRIQM,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.11,352.51,No
5154-OTQMP,Female,0,No,No,21,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.07,2046.72,No
4236-IQMBM,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.69,1495.78,Yes
5916-WSCJB,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.92,4389.21,No
2439-MSZQU,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.41,1076.46,No
1382-LULKG,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,72.95,3589.6,No
5931-SAXCM,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.79,429.94,Yes
7652-QCRHV,Female,1,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.11,265.35,Yes
7905-SEGUH,Male,0,No,No,25,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.45,1737.73,Yes
2307-EQEDV,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,92.45,1764.99,No
4730-UBKVM,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.1,316.35,Yes
4630-LVUVK,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,64.57,1235.0,Yes
1475-EQXTI,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.17,440.45,No
1557-ZLFQS,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.84,153.58,No
5761-PLLTF,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,92.69,1755.65,No
8166-WZDFK,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.01,268.25,No
9125-XWOKY,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.06,1819.64,Yes
7642-RQSUN,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.12,532.05,No
4802-RSOOD,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.43,762.39,No
1364-CPIHT,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.37,453.54,No
8084-QQQAH,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.65,3321.38,Yes
8742-FCEMO,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.54,590.12,No
8661-WPRVV,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),72.04,249.91,Yes
5778-CVJJU,Male,0,No,No,42,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,49.16,2066.25,No
2999-LBIXC,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.31,531.67,No
1695-YOCSR,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.42,1099.22,No
3841-QHGGC,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.88,1521.08,No
2088-DYEAO,Male,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,50.52,2181.69,No
6668-MHHEI,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),80.88,3335.26,No
9448-DCBHW,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.19,841.28,No
5897-NNDFK,Male,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.17,623.44,No
4426-HCNMM,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.21,543.08,No
6409-MSFPB,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,61.7,2298.7,No
6776-WBJPF,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.99,1736.05,Yes
8355-BBZMX,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.91,934.57,No
3555-BGCHW,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.36,2020.07,No
5727-WVGUG,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.14,5621.23,No
3368-QIUMU,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,70.11,5075.23,No
8570-USYYV,Female,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.64,3624.13,No
1182-WJJDH,Female,0,No,No,70,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,71.34,4992.97,No
2589-TTRNR,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,70.46,845.9,No
7555-NTUXO,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.71,4854.21,Yes
7846-DMWHR,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.63,1782.17,No
7046-NBRXB,Male,1,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.86,1099.38,No
8016-LQOYQ,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,84.33,3627.49,No
8161-ZRVFQ,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.92,746.58,Yes
7056-FELYK,Male,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.08,577.11,Yes
5728-AKSIB,Female,1,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.54,696.74,Yes
5523-DDROS,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.6,2425.46,Yes
3224-FPXLS,Male,1,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.99,4825.7,No
9662-ZAYXW,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.67,1788.64,No
7318-WUUKM,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),68.53,1848.04,Yes
4607-LKQDO,Female,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),86.17,509.22,No
5888-IUTSS,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.96,2489.88,No
2316-JQEVP,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.01,1480.25,No
3587-ICOPR,Female,0,Yes,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,440.42,No
8935-NCLIG,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,100.98,4243.95,Yes
5072-MREMD,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.6,586.36,Yes
5424-FKVXV,Female,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.67,654.91,No
3016-DMWMM,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.24,586.27,Yes
9353-IXHGD,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.9,3897.4,No
8170-FLLUH,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,102.17,2445.43,No
2461-ADUKC,Female,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.31,274.73,No
2548-YQVVJ,Female,0,No,No,7,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),71.12,489.04,Yes
7708-LOUJN,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.61,4467.72,No
4748-FXBVQ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,104.29,3738.05,Yes
8011-NJCYC,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,94.64,2348.29,Yes
3158-FQLVT,Female,0,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,939.89,No
8703-KYDZZ,Male,0,Yes,No,17,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,80.78,1362.61,Yes
4923-WPOQH,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,89.79,3322.71,No
3745-LVUJO,Female,0,No,No,43,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.24,3059.44,Yes
3792-BEFGU,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,422.88,No
9224-WZGTY,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,78.03,5629.41,No
4709-LPPKU,Male,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,90.34,1266.76,Yes
5579-MGDOS,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.69,5577.79,Yes
5552-KHAWY,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,69.94,3160.21,Yes
9835-HCIBB,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),81.99,1869.31,No
4276-OWLZD,Male,1,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.33,443.23,Yes
6223-IWEXT,Male,0,Yes,No,66,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,37.5,2453.13,No
7683-VIQZL,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.65,1005.95,No
1025-YJMSK,Female,0,Yes,No,69,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,55.81,3851.93,No
9652-UHHDO,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,88.49,1681.43,Yes
8006-KKAQO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),72.39,126.22,Yes
7707-FXVYO,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,57.39,2589.45,No
9350-INRZQ,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.72,215.81,No
8763-TIKXV,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.6,2531.94,No
2696-RFBOZ,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,59.0,1311.94,No
7420-NEFFV,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,37.96,1705.15,No
7589-RNJNM,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.31,4511.5,No
2757-CFHLM,Male,1,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,64.05,4598.07,No
9811-AQPKM,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.72,4913.23,No
5958-LFIPD,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1444.94,Yes
3743-ZYLKE,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,97.12,667.23,Yes
8186-WWFVR,Female,1,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),60.12,1060.43,No
1619-SBQKK,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,101.25,1625.34,Yes
9436-PBBWH,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.44,1222.98,No
4212-JHDOA,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,68.12,954.01,No
8594-GQTXR,Male,0,No,No,12,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,70.47,845.06,No
6973-VLIEJ,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,46.73,781.19,No
4619-EJKUX,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.03,1371.28,No
3217-HBWHP,Male,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.88,1781.19,Yes
6722-VEYCL,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),99.41,7186.85,No
2676-MJDIV,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.9,1284.75,No
8927-WBSAY,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,96.56,2224.28,No
5422-QCTTU,Female,0,Yes,No,45,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,86.2,3893.62,No
8778-QGZNQ,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),79.45,3008.18,No
5369-MTTUR,Male,1,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.4,3891.5,No
4008-RAZZM,Female,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,72.5,1031.57,Yes
4699-WJKII,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.1,589.24,Yes
2913-AQVBX,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.01,933.94,Yes
2772-IDEKX,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.24,1613.0,No
1660-CLZSS,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.29,5541.52,No
2132-GOWGZ,Male,0,Yes,Yes,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.84,1708.65,No
8812-UNDWJ,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,86.81,357.35,No
9275-ORTMH,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.04,625.02,Yes
7696-PSPGN,Male,0,No,Yes,34,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,64.03,2181.72,Yes
5570-DZOCE,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.89,880.6,Yes
4607-XJDCB,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,65.37,1842.28,No
9120-QWUXT,Female,0,No,No,63,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.44,4204.68,No
1278-MEUIY,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.19,1040.4,No
